timestamp,bid_o,bid_h,bid_l,bid_c,ask_o,ask_h,ask_l,ask_c,volume,complete
2013-03-18T18:00:00Z,1.2028060256,1.2035676420,1.2027528703,1.2034311492,1.2029198688,1.2036814852,1.2028667135,1.2035449924,4590451.7717038011,1
2013-03-18T19:00:00Z,1.2034318238,1.2037918499,1.2033661263,1.2037630871,1.2035443178,1.2039043439,1.2034786204,1.2038755811,4929426.8921975065,1
2013-03-18T20:00:00Z,1.2037628065,1.2037773015,1.2029568993,1.2029630131,1.2038758617,1.2038903566,1.2030699545,1.2030760682,12790726.0159726478,1
2013-03-18T21:00:00Z,1.2029669685,1.2035478309,1.2027936678,1.2034575065,1.2030721127,1.2036529751,1.2028988120,1.2035626507,7809304.9153330270,1
2013-03-18T22:00:00Z,1.2034557865,1.2039199486,1.2033675036,1.2035297614,1.2035643707,1.2040285329,1.2034760879,1.2036383457,10219711.2826131471,1
2013-03-18T23:00:00Z,1.2035312754,1.2041471120,1.2031915450,1.2032662057,1.2036368318,1.2042526684,1.2032971014,1.2033717621,13230274.3210589681,1
2013-03-19T00:00:00Z,1.2032647371,1.2036458701,1.2032152221,1.2035797994,1.2033732307,1.2037543636,1.2033237156,1.2036882929,6044733.7411615327,1
2013-03-19T01:00:00Z,1.2035816646,1.2035952857,1.2033768385,1.2034398403,1.2036864277,1.2037000488,1.2034816016,1.2035446034,9851432.2002671156,1
2013-03-19T02:00:00Z,1.2034382192,1.2035827612,1.2031542207,1.2031733576,1.2035462245,1.2036907665,1.2032622260,1.2032813629,9826377.3825016264,1
2013-03-19T03:00:00Z,1.2031753374,1.2038942222,1.2030832761,1.2035960068,1.2032793830,1.2039982678,1.2031873217,1.2037000524,12200457.8586328179,1
2013-03-19T04:00:00Z,1.2035953123,1.2036327452,1.2032585180,1.2032642498,1.2037007469,1.2037381798,1.2033639526,1.2033696844,6375756.8590812134,1
2013-03-19T05:00:00Z,1.2032617558,1.2034782984,1.2031220526,1.2032171920,1.2033721784,1.2035887210,1.2032324752,1.2033276146,8791517.8685937058,1
2013-03-19T06:00:00Z,1.2032214441,1.2033638560,1.2032197633,1.2033613022,1.2033233625,1.2034657743,1.2033216816,1.2034632205,6700861.0620841347,1
2013-03-19T07:00:00Z,1.2033626132,1.2037989713,1.2026652926,1.2030412599,1.2034619094,1.2038982675,1.2027645888,1.2031405561,10973434.8865010962,1
2013-03-19T08:00:00Z,1.2030372258,1.2035131381,1.2030038753,1.2034508110,1.2031445902,1.2036205024,1.2031112396,1.2035581753,5127312.9612870496,1
2013-03-19T09:00:00Z,1.2034517230,1.2043965866,1.2031862332,1.2042963105,1.2035572633,1.2045021270,1.2032917735,1.2044018509,12402784.6118777134,1
2013-03-19T10:00:00Z,1.2043000700,1.2044365889,1.2042363784,1.2043290024,1.2043980915,1.2045346104,1.2043343998,1.2044270239,9357881.3786899336,1
2013-03-19T11:00:00Z,1.2043247183,1.2045127875,1.2042965027,1.2044685802,1.2044313080,1.2046193772,1.2044030924,1.2045751699,12635627.9519111719,1
2013-03-19T12:00:00Z,1.2044713826,1.2045448575,1.2044216788,1.2044388543,1.2045723676,1.2046458425,1.2045226638,1.2045398393,10656155.7784544714,1
2013-03-19T13:00:00Z,1.2044392885,1.2045241715,1.2039794544,1.2039816682,1.2045394051,1.2046242881,1.2040795709,1.2040817848,14104038.4205468912,1
2013-03-19T14:00:00Z,1.2039787027,1.2040817378,1.2035468082,1.2039721098,1.2040847503,1.2041877853,1.2036528557,1.2040781574,8810995.8474781718,1
2013-03-19T15:00:00Z,1.2039737846,1.2039885150,1.2032868660,1.2032891226,1.2040764826,1.2040912130,1.2033895639,1.2033918205,14198263.8659468088,1
2013-03-19T16:00:00Z,1.2032898415,1.2034009463,1.2028224166,1.2030254324,1.2033911016,1.2035022065,1.2029236768,1.2031266925,6552664.3894693116,1
2013-03-19T17:00:00Z,1.2030221737,1.2030976282,1.2021812548,1.2026345419,1.2031299512,1.2032054057,1.2022890322,1.2027423194,7531906.8400869481,1
2013-03-19T18:00:00Z,1.2026395265,1.2026710152,1.2026375871,1.2026678483,1.2027373348,1.2027688236,1.2027353955,1.2027656566,13430410.3480951432,1
2013-03-19T19:00:00Z,1.2026640702,1.2036569702,1.2025189555,1.2035415643,1.2027694346,1.2037623347,1.2026243199,1.2036469287,5687752.7917271275,1
2013-03-19T20:00:00Z,1.2035392595,1.2039044963,1.2033929190,1.2037737322,1.2036492334,1.2040144701,1.2035028929,1.2038837060,5498203.0793702696,1
2013-03-19T21:00:00Z,1.2037740079,1.2041354739,1.2030887760,1.2031727466,1.2038834303,1.2042448963,1.2031981983,1.2032821689,6935558.3865651088,1
2013-03-19T22:00:00Z,1.2031739744,1.2037303723,1.2030289391,1.2032220881,1.2032809411,1.2038373391,1.2031359059,1.2033290548,8067355.7223876836,1
2013-03-19T23:00:00Z,1.2032205051,1.2037189144,1.2031390656,1.2036379967,1.2033306378,1.2038290471,1.2032491983,1.2037481294,13492657.8385648374,1
2013-03-20T00:00:00Z,1.2036340528,1.2036721336,1.2034285643,1.2034980899,1.2037520733,1.2037901541,1.2035465848,1.2036161105,11642593.4324849509,1
2013-03-20T01:00:00Z,1.2034977299,1.2036455697,1.2033715769,1.2036096295,1.2036164705,1.2037643103,1.2034903174,1.2037283700,6790372.3158127777,1
2013-03-20T02:00:00Z,1.2036094399,1.2036115732,1.2027470109,1.2028005322,1.2037285596,1.2037306929,1.2028661307,1.2029196520,9376550.4918348938,1
2013-03-20T03:00:00Z,1.2028062747,1.2029250873,1.2027974668,1.2029082528,1.2029139096,1.2030327223,1.2029051018,1.2030158878,13549232.1828155145,1
2013-03-20T04:00:00Z,1.2029083693,1.2037863863,1.2028219538,1.2034980847,1.2030157713,1.2038937883,1.2029293558,1.2036054867,12605660.7958291341,1
2013-03-20T05:00:00Z,1.2034879865,1.2040707632,1.2034236936,1.2039851646,1.2036155849,1.2041983615,1.2035512920,1.2041127630,7690527.6210565334,1
2013-03-20T06:00:00Z,1.2039917651,1.2043822985,1.2035051667,1.2035350928,1.2041061625,1.2044966960,1.2036195641,1.2036494902,8261509.1523254216,1
2013-03-20T07:00:00Z,1.2035330733,1.2035675141,1.2032606272,1.2033141990,1.2036515097,1.2036859505,1.2033790637,1.2034326354,6724549.3123778747,1
2013-03-20T08:00:00Z,1.2033102991,1.2036900141,1.2025045231,1.2029703690,1.2034365353,1.2038162504,1.2026307594,1.2030966052,6285927.3261405742,1
2013-03-20T09:00:00Z,1.2029744467,1.2031739963,1.2029737102,1.2030925470,1.2030925275,1.2032920772,1.2030917911,1.2032106279,9257029.5433606133,1
2013-03-20T10:00:00Z,1.2030894855,1.2031293268,1.2030040346,1.2030306115,1.2032136894,1.2032535307,1.2031282385,1.2031548154,10785711.5757839959,1
2013-03-20T11:00:00Z,1.2030355288,1.2034966521,1.2027271770,1.2033551920,1.2031498981,1.2036110213,1.2028415462,1.2034695613,11251674.7439315151,1
2013-03-20T12:00:00Z,1.2033557707,1.2034438748,1.2033192804,1.2033223852,1.2034689826,1.2035570867,1.2034324922,1.2034355970,9053906.7670549825,1
2013-03-20T13:00:00Z,1.2033197080,1.2037429444,1.2023785913,1.2028849663,1.2034382742,1.2038615105,1.2024971574,1.2030035325,5368913.4576156046,1
2013-03-20T14:00:00Z,1.2028837169,1.2029394076,1.2026520471,1.2028971764,1.2030047818,1.2030604725,1.2027731120,1.2030182413,6123314.0488578361,1
2013-03-20T15:00:00Z,1.2028994037,1.2034614552,1.2028217242,1.2031955375,1.2030160140,1.2035780655,1.2029383345,1.2033121478,7255408.0232044710,1
2013-03-20T16:00:00Z,1.2031929489,1.2036668379,1.2029883667,1.2035141645,1.2033147364,1.2037886255,1.2031101542,1.2036359520,10192484.7613287661,1
2013-03-20T17:00:00Z,1.2035082428,1.2035371053,1.2029213417,1.2029877208,1.2036418737,1.2036707362,1.2030549726,1.2031213516,7990953.8687547073,1
2013-03-20T18:00:00Z,1.2029984667,1.2029999643,1.2026355092,1.2026675964,1.2031106056,1.2031121032,1.2027476481,1.2027797352,4874274.6752314260,1
2013-03-20T19:00:00Z,1.2026687217,1.2026731409,1.2026550944,1.2026556857,1.2027786099,1.2027830291,1.2027649827,1.2027655740,5185992.5983616803,1
2013-03-20T20:00:00Z,1.2026559348,1.2032808280,1.2013012560,1.2023163178,1.2027653249,1.2033902180,1.2014106461,1.2024257079,11514145.5603285134,1
2013-03-20T21:00:00Z,1.2023153557,1.2025914033,1.2013247679,1.2016809896,1.2024266701,1.2027027177,1.2014360823,1.2017923040,11918402.4274125136,1
2013-03-20T22:00:00Z,1.2016776089,1.2018370553,1.2016200247,1.2016225281,1.2017956848,1.2019551313,1.2017381006,1.2017406041,7087781.0818633009,1
2013-03-20T23:00:00Z,1.2016227941,1.2021120297,1.2009897935,1.2017229637,1.2017403381,1.2022295737,1.2011073375,1.2018405077,4526291.8292968571,1
2013-03-21T00:00:00Z,1.2017198102,1.2019659489,1.2015191138,1.2018474249,1.2018436612,1.2020898000,1.2016429648,1.2019712760,4524968.6332686068,1
2013-03-21T01:00:00Z,1.2018512300,1.2026122417,1.2002173387,1.2010321700,1.2019674709,1.2027284825,1.2003335795,1.2011484109,4514891.4385161307,1
2013-03-21T02:00:00Z,1.2010361591,1.2013362432,1.2009842628,1.2013336903,1.2011444218,1.2014445059,1.2010925255,1.2014419530,4986121.4436253672,1
2013-03-21T03:00:00Z,1.2013340455,1.2014520542,1.2010096283,1.2011825154,1.2014415978,1.2015596065,1.2011171805,1.2012900676,13827586.4964607581,1
2013-03-21T04:00:00Z,1.2011844546,1.2015009912,1.2006075459,1.2010349357,1.2012881283,1.2016046649,1.2007112196,1.2011386094,10664105.7341100276,1
2013-03-21T05:00:00Z,1.2010337019,1.2010972071,1.2005207405,1.2006532410,1.2011398432,1.2012033484,1.2006268818,1.2007593823,5368709.4502219837,1
2013-03-21T06:00:00Z,1.2006509400,1.2012473493,1.2005459511,1.2010757859,1.2007616834,1.2013580927,1.2006566945,1.2011865293,5717431.3091545720,1
2013-03-21T07:00:00Z,1.2010726440,1.2011872435,1.2010052869,1.2011001403,1.2011896712,1.2013042708,1.2011223141,1.2012171676,5546184.5232525216,1
2013-03-21T08:00:00Z,1.2011052474,1.2013167412,1.2009623208,1.2011474562,1.2012120605,1.2014235543,1.2010691339,1.2012542693,13772058.0704665110,1
2013-03-21T09:00:00Z,1.2011469616,1.2012963911,1.2005853828,1.2008309706,1.2012547639,1.2014041934,1.2006931851,1.2009387729,6118479.9437370226,1
2013-03-21T10:00:00Z,1.2008310640,1.2012311020,1.2008306710,1.2012309429,1.2009386795,1.2013387175,1.2009382864,1.2013385584,6493965.3628679672,1
2013-03-21T11:00:00Z,1.2012314314,1.2014968829,1.2008011275,1.2011016318,1.2013380700,1.2016035215,1.2009077661,1.2012082704,7166190.3828145117,1
2013-03-21T12:00:00Z,1.2011003228,1.2015659640,1.2010993332,1.2015594924,1.2012095795,1.2016752207,1.2012085899,1.2016687491,4820638.6566157732,1
2013-03-21T13:00:00Z,1.2015641339,1.2015888958,1.2014502733,1.2014757109,1.2016641076,1.2016888694,1.2015502469,1.2015756845,9280225.6054733861,1
2013-03-21T14:00:00Z,1.2014769809,1.2015320005,1.2014575722,1.2014616749,1.2015744144,1.2016294339,1.2015550056,1.2015591083,13187439.7236910742,1
2013-03-21T15:00:00Z,1.2014590373,1.2015871181,1.2013604467,1.2015261588,1.2015617459,1.2016898268,1.2014631553,1.2016288675,12288678.4190836605,1
2013-03-21T16:00:00Z,1.2015288224,1.2015578222,1.2012950365,1.2014611558,1.2016262039,1.2016552037,1.2013924181,1.2015585374,5728946.9533960260,1
2013-03-21T17:00:00Z,1.2014528150,1.2015390931,1.2014296219,1.2014872193,1.2015668782,1.2016531563,1.2015436851,1.2016012825,9276067.9995677695,1
2013-03-21T18:00:00Z,1.2014883585,1.2019088617,1.2013298236,1.2017525689,1.2016001433,1.2020206465,1.2014416084,1.2018643537,11414583.9285871647,1
2013-03-21T19:00:00Z,1.2017578281,1.2021332218,1.2017413046,1.2020480407,1.2018590946,1.2022344883,1.2018425711,1.2021493072,9517164.8781375214,1
2013-03-21T20:00:00Z,1.2020420692,1.2020766996,1.2019708918,1.2019848999,1.2021552788,1.2021899092,1.2020841014,1.2020981095,6241242.9045916377,1
2013-03-21T21:00:00Z,1.2019896896,1.2025704328,1.2018137807,1.2023515543,1.2020933198,1.2026740630,1.2019174109,1.2024551845,14041439.5463628117,1
2013-03-21T22:00:00Z,1.2023484105,1.2026503742,1.2023075905,1.2025099805,1.2024583283,1.2027602920,1.2024175083,1.2026198983,4917421.0404413659,1
2013-03-21T23:00:00Z,1.2025041318,1.2030670765,1.2024255537,1.2029891969,1.2026257470,1.2031886917,1.2025471689,1.2031108122,9037333.5254787412,1
2013-03-22T00:00:00Z,1.2029977019,1.2031241189,1.2029975344,1.2031183619,1.2031023072,1.2032287242,1.2031021397,1.2032229672,9136054.2827530447,1
2013-03-22T01:00:00Z,1.2031101831,1.2031288471,1.2025434754,1.2025530491,1.2032311459,1.2032498099,1.2026644382,1.2026740119,7339385.5776833342,1
2013-03-22T02:00:00Z,1.2025571932,1.2026690688,1.2019087340,1.2021109109,1.2026698677,1.2027817433,1.2020214085,1.2022235854,10525296.0939807203,1
2013-03-22T03:00:00Z,1.2021138848,1.2022321952,1.2013931218,1.2014996078,1.2022206114,1.2023389218,1.2014998485,1.2016063344,12122915.5763584096,1
2013-03-22T04:00:00Z,1.2015001343,1.2016313295,1.2014995639,1.2015793812,1.2016058079,1.2017370032,1.2016052376,1.2016850549,13673394.1222269423,1
2013-03-22T05:00:00Z,1.2015782468,1.2023591011,1.2005265089,1.2008385487,1.2016861893,1.2024670435,1.2006344514,1.2009464911,4842922.9200691981,1
2013-03-22T06:00:00Z,1.2008397130,1.2009756527,1.2003955648,1.2004656280,1.2009453268,1.2010812665,1.2005011786,1.2005712418,7042588.1984842774,1
2013-03-22T07:00:00Z,1.2004665902,1.2009674313,1.2000119364,1.2009188202,1.2005702795,1.2010711206,1.2001156257,1.2010225094,10517553.1824024711,1
2013-03-22T08:00:00Z,1.2009171671,1.2013763949,1.2003186772,1.2006400938,1.2010241625,1.2014833904,1.2004256726,1.2007470893,5275427.5885761091,1
2013-03-22T09:00:00Z,1.2006410664,1.2006475289,1.1996682153,1.2003137523,1.2007461167,1.2007525791,1.1997732656,1.2004188025,8639985.3783967979,1
2013-03-22T10:00:00Z,1.2003134708,1.2004221494,1.1996096007,1.1998175340,1.2004190840,1.2005277626,1.1997152139,1.1999231472,11183719.7021266781,1
2013-03-22T11:00:00Z,1.1998177530,1.1998767533,1.1995200070,1.1995634398,1.1999229281,1.1999819284,1.1996251821,1.1996686149,8152456.3279636437,1
2013-03-22T12:00:00Z,1.1995643789,1.1997193723,1.1990028654,1.1991582824,1.1996676759,1.1998226693,1.1991061623,1.1992615794,14125792.6184119005,1
2013-03-22T13:00:00Z,1.1991556362,1.2002297108,1.1988212541,1.1994396842,1.1992642256,1.2003383002,1.1989298435,1.1995482736,11024272.5173370242,1
2013-03-22T14:00:00Z,1.1994380417,1.1996378691,1.1988512108,1.1996352022,1.1995499160,1.1997497435,1.1989630851,1.1997470765,6134202.6447394518,1
2013-03-22T15:00:00Z,1.1996404469,1.1996568820,1.1989395765,1.1989440235,1.1997418319,1.1997582669,1.1990409615,1.1990454085,9323263.7836475801,1
2013-03-22T16:00:00Z,1.1989416927,1.1992759375,1.1981558568,1.1984496478,1.1990477392,1.1993819840,1.1982619033,1.1985556943,10559118.9216905273,1
2013-03-22T17:00:00Z,1.1984499408,1.1989721867,1.1983776069,1.1987970642,1.1985554014,1.1990776473,1.1984830675,1.1989025248,9803926.1307713222,1
2013-03-22T18:00:00Z,1.1987949932,1.1988426518,1.1987877845,1.1988283667,1.1989045958,1.1989522544,1.1988973871,1.1989379693,7702309.7997815171,1
2013-03-22T19:00:00Z,1.1988268502,1.1992268294,1.1985813788,1.1991437044,1.1989394858,1.1993394650,1.1986940144,1.1992563400,9975610.8646632414,1
2013-03-22T20:00:00Z,1.1991452530,1.1994576422,1.1991310504,1.1992858227,1.1992547914,1.1995671807,1.1992405889,1.1993953611,10497221.6442900095,1
2013-03-22T21:00:00Z,1.1992863523,1.1992977115,1.1992007471,1.1992340756,1.1993948315,1.1994061906,1.1993092262,1.1993425547,8779173.2050478831,1
2013-03-22T22:00:00Z,1.1992309902,1.1992350992,1.1991307326,1.1992000988,1.1993456400,1.1993497490,1.1992453824,1.1993147486,10696586.8054543901,1
2013-03-22T23:00:00Z,1.1991996031,1.1995499005,1.1988118685,1.1988127975,1.1993152443,1.1996655417,1.1989275096,1.1989284387,11032146.9900300130,1
2013-03-25T00:00:00Z,1.1988139780,1.1988466710,1.1987220379,1.1987598602,1.1989272582,1.1989599512,1.1988353180,1.1988731403,5207314.7836651905,1
2013-03-25T01:00:00Z,1.1987649088,1.1988802603,1.1981014038,1.1985277754,1.1988680917,1.1989834432,1.1982045866,1.1986309582,12546987.2674174942,1
2013-03-25T02:00:00Z,1.1985238816,1.1985876340,1.1983932906,1.1984707868,1.1986348520,1.1986986044,1.1985042610,1.1985817572,12387068.4817543291,1
2013-03-25T03:00:00Z,1.1984705150,1.1985664403,1.1976640004,1.1977938188,1.1985820291,1.1986779544,1.1977755145,1.1979053329,7264745.6307970164,1
2013-03-25T04:00:00Z,1.1977936485,1.1980014461,1.1976135088,1.1979671260,1.1979055031,1.1981133007,1.1977253634,1.1980789806,5855069.4943659473,1
2013-03-25T05:00:00Z,1.1979714401,1.1980139274,1.1977968389,1.1978628150,1.1980746665,1.1981171538,1.1979000653,1.1979660414,7131151.1555924444,1
2013-03-25T06:00:00Z,1.1978656021,1.1985210018,1.1978626063,1.1984906088,1.1979632543,1.1986186540,1.1979602585,1.1985882610,8810246.9974966012,1
2013-03-25T07:00:00Z,1.1984864027,1.1985484395,1.1981483276,1.1982554142,1.1985924671,1.1986545039,1.1982543920,1.1983614785,5948756.7515202481,1
2013-03-25T08:00:00Z,1.1982583895,1.1985751288,1.1979475885,1.1983095079,1.1983585033,1.1986752425,1.1980477023,1.1984096217,13772267.7688312884,1
2013-03-25T09:00:00Z,1.1983094329,1.1984912614,1.1981550068,1.1982309695,1.1984096967,1.1985915252,1.1982552706,1.1983312332,8609866.3900380488,1
2013-03-25T10:00:00Z,1.1982219327,1.1997298926,1.1976188519,1.1976880945,1.1983402700,1.1998482299,1.1977371892,1.1978064318,8449382.3819645047,1
2013-03-25T11:00:00Z,1.1976854642,1.1977408561,1.1976686143,1.1977402705,1.1978090622,1.1978644541,1.1977922124,1.1978638685,11228336.0818770751,1
2013-03-25T12:00:00Z,1.1977499564,1.1978006176,1.1972793783,1.1974413631,1.1978541827,1.1979048439,1.1973836046,1.1975455894,14310605.0390401687,1
2013-03-25T13:00:00Z,1.1974364203,1.1983340547,1.1972438737,1.1980914348,1.1975505322,1.1984481665,1.1973579856,1.1982055466,11047572.7588348240,1
2013-03-25T14:00:00Z,1.1980974270,1.1981617585,1.1977382048,1.1978292906,1.1981995544,1.1982638859,1.1978403322,1.1979314180,5762521.2987750396,1
2013-03-25T15:00:00Z,1.1978239223,1.1984717529,1.1973206416,1.1980802592,1.1979367863,1.1985846169,1.1974335056,1.1981931232,5003298.2176755769,1
2013-03-25T16:00:00Z,1.1980825314,1.1984529106,1.1977984322,1.1979807582,1.1981908510,1.1985612302,1.1979067517,1.1980890778,11773977.6969617531,1
2013-03-25T17:00:00Z,1.1979835339,1.1980810301,1.1979560716,1.1980672774,1.1980863021,1.1981837983,1.1980588397,1.1981700456,5232881.9636784904,1
2013-03-25T18:00:00Z,1.1980637779,1.1982015041,1.1979299980,1.1981333153,1.1981735451,1.1983112713,1.1980397652,1.1982430825,10487712.4210563935,1
2013-03-25T19:00:00Z,1.1981309981,1.1982564825,1.1975759494,1.1976882571,1.1982453997,1.1983708840,1.1976903510,1.1978026587,9327131.5376084577,1
2013-03-25T20:00:00Z,1.1976892863,1.1977420282,1.1975019407,1.1975662649,1.1978016295,1.1978543713,1.1976142838,1.1976786080,5970028.0084500201,1
2013-03-25T21:00:00Z,1.1975672306,1.1975691070,1.1971900738,1.1971947926,1.1976776423,1.1976795187,1.1973004855,1.1973052042,7539568.7554559112,1
2013-03-25T22:00:00Z,1.1971967357,1.1977164169,1.1956654741,1.1965372011,1.1973032611,1.1978229423,1.1957719995,1.1966437265,5769755.8908694535,1
2013-03-25T23:00:00Z,1.1965346178,1.1973169789,1.1964199679,1.1971468084,1.1966463098,1.1974286709,1.1965316599,1.1972585005,8227172.1821263926,1
2013-03-26T00:00:00Z,1.1971362483,1.1976535070,1.1970795958,1.1974776567,1.1972690606,1.1977863192,1.1972124080,1.1976104689,11074374.3029669710,1
2013-03-26T01:00:00Z,1.1974896219,1.1979063447,1.1972778177,1.1978739582,1.1975985038,1.1980152266,1.1973866996,1.1979828401,11088055.8688103016,1
2013-03-26T02:00:00Z,1.1978730399,1.1979180804,1.1969140459,1.1969765146,1.1979837585,1.1980287990,1.1970247645,1.1970872332,8697040.2129881345,1
2013-03-26T03:00:00Z,1.1969699739,1.1975335961,1.1969323900,1.1973011124,1.1970937738,1.1976573960,1.1970561899,1.1974249124,9829600.6157548130,1
2013-03-26T04:00:00Z,1.1973037716,1.1982370731,1.1970051664,1.1970818399,1.1974222531,1.1983555546,1.1971236479,1.1972003214,6596280.2435327899,1
2013-03-26T05:00:00Z,1.1970836114,1.1971701278,1.1970028403,1.1970384746,1.1971985499,1.1972850663,1.1971177788,1.1971534130,5356490.8489221893,1
2013-03-26T06:00:00Z,1.1970402327,1.1971536382,1.1966238470,1.1966771875,1.1971516549,1.1972650603,1.1967352691,1.1967886096,13435443.0759820435,1
2013-03-26T07:00:00Z,1.1966721648,1.1967032603,1.1963295915,1.1964539096,1.1967936323,1.1968247278,1.1964510590,1.1965753772,8611922.2278019078,1
2013-03-26T08:00:00Z,1.1964592737,1.1971012649,1.1964089087,1.1970342927,1.1965700130,1.1972120042,1.1965196480,1.1971450320,9648703.7246277016,1
2013-03-26T09:00:00Z,1.1970326953,1.1973172791,1.1959675160,1.1962460994,1.1971466295,1.1974312134,1.1960814502,1.1963600336,12381040.3763285745,1
2013-03-26T10:00:00Z,1.1962417776,1.1963558480,1.1961518399,1.1961753262,1.1963643554,1.1964784257,1.1962744176,1.1962979039,6185108.2147201877,1
2013-03-26T11:00:00Z,1.1961806893,1.1966019886,1.1960380088,1.1964434664,1.1962925408,1.1967138402,1.1961498603,1.1965553179,11118693.5012366418,1
2013-03-26T12:00:00Z,1.1964369437,1.1967272883,1.1964324729,1.1967151982,1.1965618406,1.1968521852,1.1965573698,1.1968400951,8601972.6400800105,1
2013-03-26T13:00:00Z,1.1967233454,1.1968714365,1.1961821086,1.1965166567,1.1968319479,1.1969800391,1.1962907112,1.1966252592,6008484.3237896897,1
2013-03-26T14:00:00Z,1.1965136837,1.1965357364,1.1959673898,1.1959878681,1.1966282322,1.1966502849,1.1960819383,1.1961024166,10558205.0709206816,1
2013-03-26T15:00:00Z,1.1959907733,1.1962132329,1.1957924980,1.1960822326,1.1960995115,1.1963219711,1.1959012363,1.1961909708,8734265.6323548909,1
2013-03-26T16:00:00Z,1.1960850248,1.1962390140,1.1957719956,1.1960136074,1.1961881786,1.1963421678,1.1958751494,1.1961167613,12578000.8465362173,1
2013-03-26T17:00:00Z,1.1960136245,1.1960715957,1.1959273453,1.1959912371,1.1961167442,1.1961747155,1.1960304651,1.1960943568,13819383.0224704742,1
2013-03-26T18:00:00Z,1.1959935431,1.1964779191,1.1955247909,1.1959049588,1.1960920508,1.1965764268,1.1956232985,1.1960034665,13342803.9643303305,1
2013-03-26T19:00:00Z,1.1959034251,1.1967514808,1.1953496930,1.1962911144,1.1960050002,1.1968530559,1.1954512682,1.1963926896,8332591.1339874826,1
2013-03-26T20:00:00Z,1.1962929009,1.1963640515,1.1962426214,1.1962907459,1.1963909032,1.1964620538,1.1963406237,1.1963887482,10721024.2667904627,1
2013-03-26T21:00:00Z,1.1962891330,1.1966896832,1.1961513717,1.1966151618,1.1963903611,1.1967909113,1.1962525997,1.1967163899,7778515.6725397380,1
2013-03-26T22:00:00Z,1.1966088856,1.1967131656,1.1963335320,1.1963771202,1.1967226660,1.1968269460,1.1964473124,1.1964909006,11316328.1044839602,1
2013-03-26T23:00:00Z,1.1963850468,1.1963894500,1.1962224580,1.1962224591,1.1964829740,1.1964873772,1.1963203852,1.1963203863,10959949.6237503383,1
2013-03-27T00:00:00Z,1.1962192367,1.1964700161,1.1959274499,1.1961220581,1.1963236087,1.1965743881,1.1960318219,1.1962264301,8695219.8096758816,1
2013-03-27T01:00:00Z,1.1961249219,1.1964065110,1.1961199571,1.1963798559,1.1962235663,1.1965051554,1.1962186015,1.1964785003,8894703.0730853006,1
2013-03-27T02:00:00Z,1.1963805565,1.1966503131,1.1960477315,1.1963625273,1.1964777997,1.1967475562,1.1961449746,1.1964597704,8251094.6967968959,1
2013-03-27T03:00:00Z,1.1963536154,1.1964091094,1.1961388771,1.1961900015,1.1964686823,1.1965241763,1.1962539440,1.1963050684,12321844.2855483927,1
2013-03-27T04:00:00Z,1.1961958536,1.1968310399,1.1961597931,1.1964400717,1.1962992164,1.1969344028,1.1962631559,1.1965434345,10356157.5149891805,1
2013-03-27T05:00:00Z,1.1964416963,1.1966235017,1.1963662078,1.1964958602,1.1965418099,1.1967236153,1.1964663214,1.1965959738,6538227.3219155781,1
2013-03-27T06:00:00Z,1.1964891041,1.1972649346,1.1958097166,1.1963066811,1.1966027299,1.1973785605,1.1959233424,1.1964203069,7800898.0914462730,1
2013-03-27T07:00:00Z,1.1963121232,1.1963336019,1.1958216267,1.1959651890,1.1964148648,1.1964363435,1.1959243682,1.1960679306,11243717.7837833967,1
2013-03-27T08:00:00Z,1.1959658676,1.1960391438,1.1957428339,1.1958907149,1.1960672520,1.1961405282,1.1958442183,1.1959920993,8574671.6515902486,1
2013-03-27T09:00:00Z,1.1958894775,1.1959154474,1.1948344926,1.1949874171,1.1959933366,1.1960193066,1.1949383517,1.1950912763,10612064.6008495856,1
2013-03-27T10:00:00Z,1.1949834671,1.1960984108,1.1948212560,1.1959949561,1.1950952263,1.1962101701,1.1949330153,1.1961067153,5519569.3377297521,1
2013-03-27T11:00:00Z,1.1959982340,1.1963339633,1.1959438601,1.1959921335,1.1961034374,1.1964391668,1.1960490635,1.1960973369,13135019.7335390020,1
2013-03-27T12:00:00Z,1.1959964617,1.1960524480,1.1951643178,1.1952104813,1.1960930087,1.1961489950,1.1952608648,1.1953070282,9855574.4151626024,1
2013-03-27T13:00:00Z,1.1952052741,1.1954904975,1.1951019381,1.1954281546,1.1953122355,1.1955974589,1.1952088995,1.1955351161,9158442.0549799670,1
2013-03-27T14:00:00Z,1.1954277665,1.1954594265,1.1948794269,1.1948995426,1.1955355042,1.1955671642,1.1949871647,1.1950072803,6038849.5751495510,1
2013-03-27T15:00:00Z,1.1949041445,1.1952034772,1.1943087049,1.1945725356,1.1950026784,1.1953020111,1.1944072389,1.1946710696,14487715.0527529530,1
2013-03-27T16:00:00Z,1.1945742809,1.1947272088,1.1943312875,1.1944156840,1.1946693243,1.1948222521,1.1944263308,1.1945107273,7308655.4696673956,1
2013-03-27T17:00:00Z,1.1944121426,1.1947156855,1.1937433480,1.1940854904,1.1945142687,1.1948178117,1.1938454742,1.1941876166,5270908.8796090633,1
2013-03-27T18:00:00Z,1.1940843605,1.1943055195,1.1930786251,1.1932892197,1.1941887464,1.1944099053,1.1931830110,1.1933936055,9851985.2992677968,1
2013-03-27T19:00:00Z,1.1932912410,1.1937516869,1.1927703731,1.1930816821,1.1933915842,1.1938520301,1.1928707162,1.1931820253,7690811.9079990750,1
